date	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
1996-07-09	23.37594473	22.70960647	20.54448756	23.529	29.1824262	21.70717259	7.413112101	29.75181912	7.707540392	9.162387725	20.51288196	29.81	13.16026987	29.72568584	29.81	29.81	22.68413057	15.43123761	8.336067177	7.179572292	9.088159245	6.27	11.8800007	21.81923383	19.2293057	9.698809962	9.311059398	6.27	6.27	6.27	10.44776948	6.873238989	14.41611057	6.633	5.565122211	5.271652432	7.318206326	16.56719458	6.633	6.633	11.40598925	6.071859082	10.45829805	6.633	5.893467845	5.17	0
1996-07-10	13.40408278	13.38405524	12.72105994	13.431	15.91362996	13.4323025	10.46646216	16.15488438	11.33011848	14.25603831	14.47894857	16.17	10.83486879	16.14809485	16.17	16.17	14.44605461	15.3899519	11.61313192	9.28525091	12.6481096	8.91	12.31024619	16.46167288	16.02132783	10.26794094	12.28203989	8.91	8.91	8.91	10.85872409	8.855250482	13.41613644	10.285	7.862241782	7.327515421	10.33656946	14.28151506	10.285	10.285	12.20516815	8.029276838	11.82391301	10.285	7.740512225	7.26	0
1996-07-11	3.465682348	4.82317032	5.097807337	3.388	3.174759806	6.057086708	18.7525172	3.120783656	18.35994614	16.66798948	9.322866974	3.08	11.01379272	3.139102571	3.08	3.08	7.176322151	10.91357707	16.0786333	15.63550655	15.62585353	16.28	13.86121322	5.318220535	7.771401282	13.14101455	14.31326526	16.28	16.28	16.28	13.23270778	14.76602907	9.861162842	14.773	14.39021182	13.306207	14.44918513	8.503636915	14.773	14.773	11.76081811	13.4022024	12.35889565	14.773	13.28300493	13.31	0
1996-07-12	17.17864674	15.17103465	16.98548007	17.028	15.27899794	14.53061078	2.21724484	15.14634635	2.335016157	2.999893974	9.665256096	15.18	9.401894609	15.13123005	15.18	15.18	10.87564051	7.229018825	1.931641299	2.483911306	2.650070032	1.87	4.139046668	11.77493529	9.827774433	3.432636999	3.20646557	1.87	1.87	1.87	3.706895833	2.186344969	6.921399934	1.771	1.655775329	1.582481613	2.132114377	8.344859471	1.771	1.771	4.929480547	1.885349473	4.302354867	1.771	1.842344771	1.54	0
1996-07-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-07-23	0.310793205	0.583718843	0.815008628	0.253	0.5341068	1.059102226	2.64287414	0.555418807	2.662502693	2.708013668	1.45388678	0.55	1.732880209	0.557852789	0.55	0.55	1.126895798	2.85678905	2.442519856	2.232563788	2.427041178	2.31	2.114036256	3.038919244	3.039512029	1.895347817	2.457373211	2.31	2.31	2.31	1.922401247	2.09848057	2.578825304	2.123	2.020826932	1.87056895	2.078723003	2.704805594	2.123	2.123	2.402534688	1.895349968	2.347032234	2.123	1.87404926	1.87	0
1996-07-24	13.56170103	13.28994665	13.98196835	13.508	14.13299507	13.99626813	14.2425172	14.1902852	13.84994614	12.5481997	13.8096507	14.19	13.31814019	14.1904133	14.19	14.19	13.55970374	12.18727819	12.56263024	12.33872788	12.30875921	12.32	12.7968068	11.98113403	12.26309044	11.66621683	11.48112492	12.32	12.32	12.32	11.97833895	11.62225585	11.19620843	10.472	10.92086494	10.15470596	10.73492836	11.39636403	10.472	10.472	10.91612059	10.41567912	10.82793906	10.472	10.36700488	10.12	0
1996-07-25	3.414647022	3.629265981	4.052471056	3.322	2.71047594	3.802335595	5.566887899	2.647700411	5.272459608	4.218624641	3.555118426	2.64	4.590599767	2.651159227	2.64	2.64	3.117468309	3.106577761	4.08814792	4.687618605	3.974897392	4.84	3.840289356	2.194921386	2.593706511	3.791014554	3.701612862	4.84	4.84	4.84	3.773118966	4.361269604	2.964290333	3.795	4.272274382	3.956206999	3.791131245	2.734700085	3.795	3.795	3.285567687	3.917192192	3.386716957	3.795	3.933004931	3.96	0
1996-07-26	2.104234313	1.922534935	2.319841825	2.035	2.076222987	2.062230672	0	2.084581193	0	0.047268541	1.210413065	2.09	1.270686516	2.082147211	2.09	2.09	1.441557814	0.5668618	0.143120999	0.104370043	0.138354536	0	0.46292996	1.08042122	0.881924697	0.278825986	0.164318687	0	0	0	0.322629091	0.070685411	0.553806444	0	0	0.006258452	0.059887949	0.70686661	0	0	0.339621563	0.048055163	0.272188695	0	0.044541864	0	0
1996-07-27	0	0	0	0	0	0	0	0	0	0.00294922	0	0	0	0	0	0	0	0.082880573	0	0	0	0	0	0.166218649	0.135680723	0	0.021974251	0	0	0	0	0	0.085200991	0	0	0	0	0.108748709	0	0	0.052249471	0	0.041875184	0	0	0	0
1996-07-28	11.49614024	10.93556292	11.3103906	11.275	7.068805776	8.287894656	1.057414004	6.694599179	3.020269283	9.872430788	6.610429084	6.71	5.765623061	6.687681547	6.71	6.71	7.08344722	15.38146296	9.83101598	1.707981135	9.769222416	0.66	9.174081858	19.21718138	18.43079483	5.357635948	9.040628473	0.66	0.66	0.66	6.398415357	1.824301498	11.77420735	4.268	0.5829275	0.657910884	4.569925669	13.84876128	4.268	4.268	8.871178445	1.686921633	7.957203702	4.268	1.318009708	0.55	0
1996-07-29	4.980534673	4.738751427	6.6509766	4.961	6.897956718	7.980411383	14.74783974	7.059678827	15.55261041	17.79389193	10.79532367	7.04	10.18793296	7.068518024	7.04	7.04	8.90947531	11.55484185	13.23744732	12.37435712	14.75109714	12.65	12.15594133	5.580250252	7.670870167	11.12578233	13.44396677	12.65	12.65	12.65	11.35304842	11.70499111	9.406652658	13.475	11.17591654	10.35763746	13.02766268	8.282249136	13.475	13.475	10.98008786	10.73541407	11.47545997	13.475	10.46552707	10.34	0
1996-07-30	12.2033441	12.56192755	10.23057366	12.177	12.65553135	9.512984282	0.10712586	12.72720195	0.087497307	0.344690741	7.411884498	12.76	4.781503686	12.71246996	12.76	12.76	8.901180231	4.52587801	1.039015751	0.648246737	1.031501746	0.11	2.982939388	8.66558509	7.06411508	2.104028267	1.355010233	0.11	0.11	0.11	2.414402916	0.615507787	4.49785106	0.11	0.107875896	0.154757414	0.538289573	5.710558523	0.11	0.11	2.800847766	0.453667224	2.266571971	0.11	0.428541812	0.11	0
1996-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-02	0.975965372	2.226948439	2.170820037	0.957	2.354416073	3.714911276	15.61137758	2.454224047	15.55249192	14.98788009	7.833140557	2.42	7.228015427	2.469596563	2.42	2.42	5.715358779	10.0927745	13.06820021	11.23418293	13.26597732	11.55	11.24909096	5.511210929	7.388187701	10.59395655	12.41638935	11.55	11.55	11.55	10.68294731	11.09483141	8.977456624	12.705	10.89306203	10.66829315	12.28873428	7.947243973	12.705	12.705	10.41908574	10.82565681	10.8729607	12.705	10.65785222	10.67	0
1996-08-03	21.90360477	21.56586267	20.87556152	21.791	20.43586048	19.04134173	12.17263618	20.32889517	11.91746499	11.24138279	16.39071269	20.35	14.69323283	20.31941545	20.35	20.35	16.73489659	14.74578986	9.324608584	9.510965857	10.10556729	9.02	11.15183548	19.06415563	17.20958016	10.28643409	10.85070278	9.02	9.02	9.02	10.58907372	9.181453865	14.42187736	9.493	8.532075759	8.403240214	9.68410608	15.78411283	9.493	9.493	12.51563198	8.785977297	11.91547939	9.493	8.667743785	8.36	0
1996-08-04	0.02204611	0	0.139265498	0	0	0.144657133	0	0	0	0	0	0	0.142373621	0	0	0	0	0	0	0.00690341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-05	0	0	0	0	0	0	0	0	0	0.00294922	0	0	0	0	0	0	0	0.082880573	0	0	0	0	0	0.166218649	0.135680723	0	0.021974251	0	0	0	0	0	0.085200991	0	0	0	0	0.108748709	0	0	0.052249471	0	0.041875184	0	0	0	0
1996-08-06	0	0	0	0	0	0	0	0	0	0.006485734	0.009892259	0	0	0	0	0	0.034398308	0.104304951	0.108912239	0.014599523	0.074183964	0	0.091744952	0.170732048	0.159490841	0.084492723	0.049696828	0	0	0	0.100650307	0.021419821	0.085200991	0	0	0.001896501	0.018147863	0.108748709	0	0	0.052249471	0.01456217	0.041875184	0	0.013497534	0	0
1996-08-07	2.498478247	2.711808884	3.043450478	2.431	2.533201832	3.123256131	5.13838446	2.536844809	4.922470379	4.131545206	3.344082108	2.53	3.619887813	2.539919313	2.53	2.53	2.846540628	3.404228306	3.500379564	3.766348854	3.604733428	3.85	3.334883169	2.990048106	3.12576241	3.334116009	3.635996164	3.85	3.85	3.85	3.307797856	3.63941736	3.363335489	3.751	3.614534294	3.515827699	3.665676941	3.256193373	3.751	3.751	3.513264937	3.507120079	3.560467913	3.751	3.490305424	3.52	0
1996-08-08	0.899513573	1.001930641	1.045153061	0.847	1.274838469	1.122953922	0.10712586	1.316862796	0.087497307	0.050799874	0.786465614	1.32	0.686671307	1.315453648	1.32	1.32	0.916467442	0.398052946	0.094688825	0.152342345	0.092367929	0.11	0.296449942	0.770199251	0.619280757	0.211391268	0.165388568	0.11	0.11	0.11	0.224435753	0.135703786	0.450803966	0.11	0.107875896	0.112275801	0.131777436	0.544994837	0.11	0.11	0.318997886	0.127474605	0.277500736	0.11	0.126197041	0.11	0
1996-08-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-10	0	0.024909588	0.077424094	0	0.001443322	0.14467705	0.32137758	0.000855601	0.262491922	0.062882194	0.075874871	0	0.226010764	0.001239914	0	0	0.026209011	0.028402726	0.082937246	0.196042936	0.045230749	0.22	0.067121062	0.048944058	0.041245128	0.076362371	0.127525732	0.22	0.22	0.22	0.050913219	0.183586303	0.134799009	0.22	0.217875896	0.216775949	0.189148632	0.111251291	0.22	0.22	0.167750531	0.19524431	0.178124816	0.22	0.197054191	0.22	0
1996-08-11	6.98650702	7.233856379	7.521924098	6.908	6.742566042	7.404349144	10.2394051	6.719411613	9.552405751	7.157906461	7.347640009	6.71	7.719275733	6.723639055	6.71	6.71	6.605351598	6.072680418	6.182690818	7.443796078	6.340416268	7.59	6.279132037	5.732848614	5.787683275	6.56684075	6.323234871	7.59	7.59	7.59	6.466552964	7.197617279	6.13355534	6.534	7.187644673	7.029379597	6.531814677	6.022881067	6.534	6.534	6.288427539	6.916489212	6.337186636	6.534	6.964413807	7.04	0
1996-08-12	21.91999047	21.85776484	24.19105392	21.769	20.3432047	23.68720329	37.0600688	20.17449126	35.48978457	29.81978179	25.37820729	20.13	26.36119151	20.19447553	20.13	20.13	22.34829572	24.43421175	27.17889011	27.19672781	27.2591814	27.5	25.97258076	20.574133	22.21760397	25.49465218	25.89896908	27.5	27.5	27.5	25.55988407	26.51281986	22.95506951	25.575	26.04047548	25.51943105	25.55874665	22.23097719	25.575	25.575	23.96832897	25.5201925	24.28733809	25.575	25.51595074	25.52	0
1996-08-13	7.095683696	7.674253436	6.80877155	7.051	7.442877213	6.850840732	7.2456293	7.479429599	7.147486536	6.962196769	7.661603016	7.48	6.085001873	7.479173391	7.48	7.48	7.984655318	7.360924488	10.10931843	5.797865421	8.587950397	5.39	9.592981802	6.873676301	7.691016337	7.484781695	7.425794317	5.39	5.39	5.39	8.04449104	5.814649268	6.449302727	6.215	5.060468966	5.006895018	6.510829119	6.51405895	6.215	6.215	6.358686097	5.491771698	6.330156756	6.215	5.354926032	4.95	0
1996-08-14	30.11620271	32.55037405	26.51454992	30.107	30.09872982	25.67174915	21.33137758	30.11718397	21.27249192	20.87892631	25.6315494	30.14	20.30857394	30.10693562	30.14	30.14	25.11774728	18.05319834	14.46569239	16.18601284	17.13072504	15.84	17.08683875	16.84467074	16.51515916	16.522637	16.63873936	15.84	15.84	15.84	16.7738245	15.72045422	16.69920347	16.401	14.94972043	14.67248161	16.45946265	16.78162048	16.401	16.401	16.58387328	15.10306184	16.54756314	16.401	14.93234477	14.63	0
1996-08-15	1.191871527	1.785226588	1.015784258	1.122	0.796783568	0.798022157	0.12149656	0.768288798	0.200010771	0.477666711	0.579542827	0.77	0.531468887	0.767520172	0.77	0.77	0.621954315	0.704699846	0.402445437	0.156463246	0.429171568	0.11	0.45607046	0.885501104	0.835752171	0.270536174	0.392637668	0.11	0.11	0.11	0.304407892	0.150697661	0.533844164	0.176	0.107875896	0.113603351	0.197510152	0.632744579	0.176	0.176	0.39544778	0.143141511	0.351875772	0.176	0.135645315	0.11	0
1996-08-16	10.33486325	9.785866496	10.87420335	10.23	9.523460269	10.04714463	9.14724484	9.459144399	9.265016157	9.61969725	9.417455631	9.46	9.001088145	9.458760086	9.46	9.46	9.109841698	8.647770824	8.904500613	7.107242314	9.036767632	6.82	8.956399528	7.638724591	8.131074579	7.782419745	8.276606747	6.82	6.82	6.82	8.097884138	6.930983084	7.522600496	7.48	6.415520569	6.303947361	7.567048964	7.534374355	7.48	7.48	7.506124797	6.631008279	7.500937592	7.48	6.511605866	6.27	0
1996-08-17	1.111613741	0.984023446	1.487898816	1.034	0.889131859	1.226332694	0	0.877718397	0	0.017729434	0.509647606	0.88	0.879719932	0.876693562	0.88	0.88	0.598522731	0.174287836	0.045809221	0.05497267	0.041925617	0	0.181217368	0.332437298	0.271361445	0.084492723	0.050459428	0	0	0	0.097766391	0.021419821	0.170401983	0	0	0.001896501	0.018147863	0.217497418	0	0	0.104498942	0.01456217	0.083750368	0	0.013497534	0	0
1996-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-08-22	5.972027002	4.269390826	6.58657241	5.995	9.238833232	7.436975867	2.71838446	9.552317576	2.502470379	2.200716677	7.085359716	9.57	4.740809141	9.544375109	9.57	9.57	8.660490135	5.858396735	8.07660381	2.711737603	5.61165429	1.98	8.234798722	8.343299668	8.094950181	5.528534913	5.810196427	1.98	1.98	1.98	6.284971455	2.852991926	6.818197003	5.357	1.894431086	1.952118476	5.457512489	7.222040363	5.357	5.357	6.253078474	2.78971926	6.075159404	5.357	2.45444324	1.87	0
1996-08-23	0.221763689	0.3954499	0.319369198	0.22	0.628685523	0.646980366	1.9656293	0.663422405	1.867486536	1.506460446	1.113813882	0.66	0.958920157	0.664959656	0.66	0.66	0.913805574	0.887060764	1.502913759	1.384336461	1.423901008	1.43	1.355549724	0.296402655	0.571286527	1.260855094	1.172416971	1.43	1.43	1.43	1.260215275	1.360519781	0.687474944	1.122	1.344431086	1.31867245	1.148208861	0.567381583	1.122	1.122	0.855527706	1.29338632	0.908436562	1.122	1.310551726	1.32	0
1996-08-24	12.57728521	15.06659594	13.42125736	12.54	13.0309549	14.77930525	32.97778956	13.03219167	32.07487613	28.45395542	20.06692714	12.98	19.11808692	13.05563476	12.98	12.98	16.4399291	21.24421068	23.78405017	23.81738827	24.72404323	24.42	21.9568343	15.74320154	17.65856825	21.84042059	24.45012095	24.42	24.42	24.42	21.77511216	23.34044623	20.62794051	25.74	23.11886869	22.64160394	24.95866226	19.21507745	25.74	25.74	22.60503194	22.77417167	23.22748897	25.74	22.52907392	22.66	0
1996-08-25	13.53213489	13.04207857	12.23672219	13.442	12.56118367	10.60999631	0	12.50748716	0	0.341708321	7.272370651	12.54	5.83516359	12.49288327	12.54	12.54	8.759671845	4.985729191	1.097513195	0.605175263	1.051050837	0	2.992444163	9.56208573	7.825451669	2.053173173	1.442946586	0	0	0	2.378607222	0.520501662	4.899057009	0	0	0.046084964	0.440993077	6.253050778	0	0	3.004344592	0.353860743	2.407823075	0	0.327990086	0	0
1996-08-26	0.530599423	0.713717422	0.516948453	0.55	0.459856306	0.709150582	2.83988102	0.446274409	2.70248115	2.188294798	1.308154683	0.44	1.327265182	0.449092703	0.44	0.44	0.960097513	1.376443586	2.091129545	2.007658209	2.012890603	2.09	1.809708466	0.657288351	0.973001339	1.777217464	1.855670498	2.09	2.09	2.09	1.75401241	1.984106084	1.278172217	1.947	2.004431086	1.975448399	1.909930522	1.093322633	1.947	1.947	1.536841667	1.942314097	1.618279806	1.947	1.947605917	1.98	0
1996-08-27	6.912286556	2.851913759	10.23849766	6.611	2.261441859	6.833454181	0.00574828	1.865151593	0.045005386	0.256279831	1.190954405	1.87	5.838843322	1.86297382	1.87	1.87	1.470578286	1.235631903	0.837839863	0.374619857	0.606144778	0	0.995047651	2.031054876	1.837913651	0.557651973	0.514576124	0	0	0	0.668329511	0.141370822	1.022411897	0	0	0.012516904	0.119775897	1.30498451	0	0	0.626993654	0.096110325	0.502502207	0	0.089083727	0	0
1996-08-28	7.350143584	11.53228491	4.391242932	7.535	12.53017993	7.658150252	15.07574828	12.98541881	15.11500539	15.13804002	13.68066468	12.98	7.267437067	12.98785279	12.98	12.98	12.68903714	14.5591464	12.48387203	11.02832756	13.26906355	11.11	12.53268271	14.54861186	14.49217488	11.56514449	13.10597127	11.11	11.11	11.11	11.82105883	11.039183	13.35563423	12.133	10.53650685	10.36749926	12.04377093	13.69354398	12.133	12.133	12.88278001	10.69984515	12.73390889	12.133	10.53571425	10.34	0
1996-08-29	0.152328531	0.1159567	0.427178662	0.11	0.010715264	0.357073285	0.32137758	0.000855601	0.262491922	0.064356803	0.075874871	0	0.43028596	0.001239914	0	0	0.026209011	0.069843012	0.082937246	0.205947828	0.045230749	0.22	0.067121062	0.132053383	0.10908549	0.076362371	0.138512858	0.22	0.22	0.22	0.050913219	0.183586303	0.177399504	0.22	0.217875896	0.216775949	0.189148632	0.165625645	0.22	0.22	0.193875266	0.19524431	0.199062408	0.22	0.197054191	0.22	0
1996-08-30	0.324708934	0.302743917	0.223648231	0.33	0.228790834	0.224834738	0.10712586	0.2197148	0.087497307	0.026276156	0.159298364	0.22	0.178181429	0.219586695	0.22	0.22	0.171257011	0.023492683	0.092534195	0.105720881	0.053352728	0.11	0.110666555	0.026728729	0.032527624	0.067753638	0.076647515	0.11	0.11	0.11	0.061116804	0.099290089	0.067399504	0.11	0.107875896	0.10905175	0.100926068	0.055625645	0.11	0.11	0.083875265	0.102718915	0.089062408	0.11	0.103251233	0.11	0
1996-08-31	0.062610952	0.008303196	0.484993031	0	0.000481107	0.415113035	0.10712586	0.0002852	0.087497307	0.026267627	0.031886463	0	0.450368963	0.000413305	0	0	0.016202996	0.10210991	0.071805106	0.112189619	0.03238992	0.11	0.056567967	0.192947378	0.168208346	0.025507277	0.095366304	0.11	0.11	0.11	0.012233609	0.088580179	0.152600496	0.11	0.107875896	0.108103499	0.091852137	0.164374355	0.11	0.11	0.136124736	0.09543783	0.130937592	0.11	0.096502466	0.11	0
1996-09-01	1.359622618	2.056915008	0.78571175	1.397	3.933873296	2.031970388	1.631972481	4.173155191	2.26008617	4.315513238	3.658584953	4.18	1.099486447	4.170080687	4.18	4.18	3.632574198	3.56116332	2.848379693	1.46832353	3.495362146	1.32	3.044168379	2.630444631	2.912873684	2.257709767	3.05752963	1.32	1.32	1.32	2.468445909	1.531119442	2.559120595	2.508	1.2429275	1.233516607	2.477941331	2.573249226	2.508	2.508	2.539349703	1.498214191	2.53312511	2.508	1.377369427	1.21	0
1996-09-02	0.117936599	0.101696804	0.070095847	0.11	0.109518893	0.047095636	0	0.1097148	0	0.002953484	0.063705951	0.11	0.006279854	0.109586695	0.11	0.11	0.072103675	0.041440286	0.001087761	1.92E-05	0	0	0.018255048	0.083109325	0.067840361	0	0.010987126	0	0	0	0	0	0.042600496	0	0	0	0	0.054374355	0	0	0.026124736	0	0.020937592	0	0	0	0
1996-09-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996-09-04	0	0	0	0	0	0	0	0	0	0.007073029	0.019784517	0	0	0	0	0	0.029748625	0.027500714	0.151031639	0.002919905	0.072901818	0	0.120171331	0.009026798	0.047620237	0.016898545	0.043725487	0	0	0	0.025321111	0.004283964	0	0	0	0.0003793	0.003629573	0	0	0	0	0.002912434	0	0	0.002699507	0	0
1996-09-05	1.375556196	1.561875468	1.939264826	1.32	1.732534383	2.21874816	4.026105221	1.765704008	4.477561935	5.894445131	3.264561939	1.76	2.774093393	1.768266094	1.76	1.76	2.886991522	3.879297743	5.863247396	3.326837901	5.733941006	3.19	5.132217662	1.388577758	2.524265562	4.02615904	4.902563346	3.19	3.19	3.19	4.290133039	3.34877508	2.929460072	4.642	3.048599621	2.993706257	4.540254983	2.456150945	4.642	4.642	3.591785668	3.290686267	3.800308803	4.642	3.13871918	2.97	0
1996-09-06	3.65466803	4.499041424	3.624408814	3.674	5.858867102	4.945393258	8.177363821	6.055418807	8.432535007	9.227771596	7.205915888	6.05	5.316676393	6.057852789	6.05	6.05	6.695724804	8.553313199	8.520671418	6.737589517	8.617514081	6.71	8.070097689	7.740124558	8.200143889	7.123217044	8.049430528	6.71	6.71	6.71	7.352402595	6.681754244	7.425822826	7.183	6.343754433	6.181620107	7.18883842	7.492933821	7.183	7.183	7.331911052	6.410846241	7.302344274	7.183	6.313871892	6.16	0
1996-09-07	9.626486614	8.754431738	9.895093113	9.515	8.63860499	8.740191309	3.96862242	8.568021583	4.027508078	4.346727519	6.698657211	8.58	6.648502998	8.562641203	8.58	8.58	7.125946176	6.010408087	4.383071113	3.53788796	4.395701471	3.19	5.06146295	7.649450856	7.065795278	4.262738664	4.454305389	3.19	3.19	3.19	4.497548863	3.40875058	5.695043646	3.663	3.048599621	2.999016459	3.804469029	6.256656714	3.663	3.663	4.909149917	3.250271772	4.661723136	3.663	3.176512277	2.97	0
1996-09-08	1.833149066	1.705645125	2.242637519	1.771	2.060705832	2.233116682	1.56011898	2.088573998	1.69751885	2.174467439	2.02862867	2.09	1.952023937	2.087933477	2.09	2.09	2.038859856	2.401784454	2.144553093	1.41580601	2.12460628	1.32	2.118711169	2.51580992	2.531671668	1.68315925	2.02787214	1.32	1.32	1.32	1.786330952	1.385464656	2.096224809	1.683	1.2429275	1.220620403	1.691670717	2.21043124	1.683	1.683	1.936409949	1.330774095	1.886094642	1.683	1.285586193	1.21	0
1996-09-09	0.618821977	0.743096028	1.019226828	0.55	0.552886645	0.984011233	1.18413274	0.551711202	1.007475765	0.412495909	0.628850206	0.55	1.144395149	0.552479828	0.55	0.55	0.544779087	0.369976182	0.467062754	0.935849711	0.39890001	0.99	0.482878938	0.453005304	0.425966473	0.601174014	0.437646097	0.99	0.99	0.99	0.545835245	0.864828245	0.480439703	0.506	0.9129275	0.873741548	0.519613186	0.473375387	0.506	0.506	0.490325163	0.800928978	0.493437445	0.506	0.835458136	0.88	0
1996-09-10	0.124991355	0.124259896	0.215224045	0.11	0.011196372	0.212426111	0.42850344	0.001140802	0.349989229	0.089149821	0.107761333	0	0.32973091	0.001653219	0	0	0.05976667	0.119795025	0.184428058	0.303103871	0.111161162	0.33	0.151830618	0.17746698	0.18417271	0.169463826	0.076777612	0.33	0.33	0.33	0.141359941	0.289302339	0.091940942	0.011	0.327875896	0.326396649	0.039211204	0.114311274	0.011	0.011	0.060636998	0.275877172	0.050781425	0.011	0.304354685	0.33	0
1996-09-11	0.35204611	0.281444534	0.445701643	0.33	0.028296933	0.303858314	0.10712586	0.0002852	0.087497307	0.019781893	0.021994204	0	0.326565814	0.000413305	0	0	0.003498016	0.00633165	0	0.106186654	0.000131572	0.11	0	0.02221533	0.008717505	0.025507277	0.052180402	0.11	0.11	0.11	0.009349693	0.088580179	0.067399504	0.11	0.107875896	0.108103499	0.091852137	0.055625645	0.11	0.11	0.083875265	0.09543783	0.089062408	0.11	0.096502466	0.11	0
1996-09-12	6.089924842	7.459208016	5.868835899	6.061	6.672134306	6.499211732	10.62035694	6.719982014	11.03255655	12.22993896	8.711989109	6.71	7.325038288	6.724465664	6.71	6.71	7.819553664	9.537872501	10.6473729	8.790841628	11.06014055	8.8	9.947975537	6.73831676	7.887576326	8.950970683	10.08872561	8.8	8.8	8.8	9.185055064	8.652071645	8.065502749	9.548	8.28385764	8.050671856	9.447483575	7.65577246	9.548	9.548	8.63885928	8.314615558	8.8193718	9.548	8.177123125	8.03	0
1996-09-13	14.65029469	18.55716212	12.39441379	15.114	28.2936209	20.30618252	35.02676892	29.49454522	34.59494076	32.89981994	31.27672314	29.48	20.90649189	29.50107854	29.48	29.48	29.85707872	27.83251806	31.45083273	28.74375799	31.47766839	29.04	31.0492627	22.94544529	25.15944568	29.05339043	28.60116005	29.04	29.04	29.04	29.58563571	28.45819129	24.79085462	26.972	27.42724504	26.67461922	27.42548092	24.18803304	26.972	26.972	25.63441376	27.06858191	25.89999529	26.972	27.00872899	26.62	0
